galaxy,r_max,M_bar_max,V_max,g0,mass_norm,slope_3,slope_5,slope_8,slope_original,slope_g_schwach,delta_g_schwach,slope_g_mittel,delta_g_mittel,slope_g_stark,delta_g_stark,slope_g_phase_halb,delta_g_phase_halb,slope_g_phase_ganz,delta_g_phase_ganz,q,regime_q,groesse
F583-1,16.26,30182.959956,86.9,819.8461538461538,0.012101083046314475,0.4361485583228245,1.5945618586446388,2.201267039966873,1.5945618586446388,1.5946645116520655,-0.00010265300742662298,1.5943265026374587,0.00023535600718016525,1.5935297959585697,0.0010320626860691462,1.5948762807353083,-0.0003144220906694528,1.594470611364084,9.124728055476261e-05,0.4463052662988264,Peak,Uebergang
F583-4,7.29,11728.040121999999,69.9,520.4090909090908,0.004702056646986267,2.430191053889299,2.170454360514501,2.0657055128149926,2.170454360514501,2.1705209399111003,-6.657939659948653e-05,2.170655420957264,-0.00020106044276335666,2.1708300091179504,-0.0003756486034496298,2.1706679843288703,-0.0002136238143695124,2.1707047593018913,-0.0002503987873905267,3.0,Diffus,Klein
IC2574,10.23,13429.635054,67.5,124.81176470588238,0.0053842674577661625,2.797546937906072,2.6045541750110677,2.7969233708926984,2.6045541750110677,2.604664611863458,-0.00011043685239053858,2.6049693144750177,-0.00041513946394999834,2.6054085122225255,-0.0008543372114577785,2.6050376663242596,-0.0004834913131919194,2.6050267948644095,-0.00047261985334179357,3.0,Diffus,Klein
IC4202,25.9,978326.4796740001,250.0,1600.012987012987,0.3922348899578405,3.1289832402196582,3.0868271178810636,2.787755830406662,3.0868271178810636,3.0923558114007283,-0.005528693519664785,3.111015206611656,-0.024188088730592305,3.14200642960334,-0.0551793117222763,3.1104637971016986,-0.02363667922063506,3.1109495678366605,-0.02412244995559698,2.999999999999999,Diffus,Uebergang
KK98-251,3.13,1433.886178,34.6,72.25,0.0005748798575167966,2.9637930181153265,2.977381065614508,2.9176732629475404,2.977381065614508,2.977395956030277,-1.4890415769297505e-05,2.9774282697987506,-4.7204184242755076e-05,2.9774765547408233,-9.548912631540674e-05,2.977425692945382,-4.4627330874291715e-05,2.9774364090303624,-5.5343415854558486e-05,0.3625643640887768,Peak,Klein
NGC0024,11.27,24169.689355000002,110.0,1441.7142857142856,0.009690216549829688,3.084691398237556,3.0459486061944965,2.929722599424727,3.0459486061944965,3.046219272811354,-0.00027066661685770654,3.046795787835092,-0.0008471816405957178,3.047661119451991,-0.0017125132574946633,3.046833309962834,-0.0008847037683374914,3.046805655962741,-0.0008570497682445222,0.6253058794361918,Peak,Klein
NGC0055,13.5,46354.03335,87.4,669.6666666666666,0.01858445983819006,2.183733506910923,2.2485464747576014,2.2541883741554436,2.2485464747576014,2.2487775123491387,-0.00023103759153730863,2.249611530813162,-0.0010650560555607314,2.2507771370205543,-0.002230662262952876,2.2494487745119964,-0.0009022997543950417,2.249754200733523,-0.0012077259759215586,0.3795513013209691,Peak,Klein
NGC0100,9.62,19985.273905999995,91.2,201.6352173913043,0.008012582582768596,2.9611080195568187,2.854144558211796,2.6990885590444877,2.854144558211796,2.8542887760849154,-0.0001442178731192456,2.854610565191374,-0.00046600697957766,2.855089882246251,-0.0009453240344550196,2.854653631898152,-0.0005090736863557765,2.8546296173104557,-0.0004850590986595904,0.977171439892976,Peak,Klein
NGC0247,14.54,52818.334868000005,108.0,1108.4814814814815,0.02117615560360768,2.553901518491516,2.254423280222649,1.967900669687851,2.254423280222649,2.254721820872281,-0.00029854064963164006,2.2556735375429446,-0.0012502573202954892,2.2569653510750016,-0.0025420708523524738,2.2558722750515483,-0.0014489948288991528,2.255860711092354,-0.0014374308697049365,2.9999999999999942,Diffus,Klein
NGC0289,71.12,546572.9428920001,194.0,17930.666666666668,0.21913439180406777,1.203589574236293,1.0853867919236948,1.0320372723473745,1.0853867919236948,1.0871666998519574,-0.0017799079282625474,1.0917407334585847,-0.006353941534889884,1.0885689264913398,-0.003182134567645045,1.0936697684027261,-0.008282976479031312,1.0922548259782296,-0.006868034054534844,0.5309712303149732,Peak,Gross
NGC0300,11.8,21373.271220999995,97.0,1203.967032967033,0.008569064478558862,2.4256197344949433,2.208303481291112,2.1989886388061586,2.208303481291112,2.2084381458165097,-0.00013466452539745433,2.2087978216140147,-0.0004943403229025201,2.209260434856157,-0.0009569535650446603,2.2089667327565876,-0.0006632514654754118,2.2089224909199707,-0.0006190096288585245,1.3320577909087532,Transition,Klein
NGC0801,59.82,1764969.730284,238.0,12930.769230769232,0.7076193094227072,2.9383332465883196,2.285015064304159,1.2815230107252977,2.285015064304159,2.2944466186970107,-0.009431554392851815,2.329261753334388,-0.0442466890302291,2.383914731172461,-0.0988996668683022,2.330835212192113,-0.0458201478879543,2.329683383241973,-0.04466831893781409,3.0,Diffus,Gross
NGC0891,17.11,697279.4913600001,234.0,59517.391304347824,0.27955631401757003,0.7851267980650501,0.9552773592940527,1.0164841685953017,0.9552773592940527,0.9583943227271747,-0.0031169634331220664,0.9587660813678256,-0.003488722073772932,0.9334091286268049,0.021868230667247746,0.9815151971460224,-0.02623783785196976,0.9737916534315403,-0.01851429413748762,0.4782521201325272,Peak,Uebergang
NGC1003,30.24,72094.319136,115.0,1767.2,0.028904366712344552,1.9941928070001664,1.9015122232020514,1.8524337294699598,1.9015122232020514,1.9018230974946544,-0.0003108742926030139,1.9029374104078653,-0.0014251872058139714,1.9042949934597133,-0.0027827702576619373,1.9032422935391624,-0.0017300703371110338,1.9030458813634437,-0.0015336581613922817,1.638680003647974,Transition,Gross
NGC1090,30.09,421759.821981,176.0,1248.0285714285712,0.16909377472689943,2.8197641839714644,2.4589075370397477,2.250734173733604,2.4589075370397477,2.4610203577975485,-0.0021128207578007263,2.4663695685718308,-0.007462031532083024,2.4743754852046345,-0.015467948164886725,2.4666547774585856,-0.007747240418837897,2.466466886272746,-0.007559349232998169,2.2992685624329368,Transition,Gross
NGC1705,6.0,3496.1382000000003,73.2,11454.727272727274,0.0014016868710446766,1.4428400906642007,1.3654436839620152,1.2625601177552022,1.3654436839620152,1.3654505200085434,-6.836046528180262e-06,1.365380440816447,6.324314556827026e-05,1.3652124937550811,0.00023119020693407322,1.365646459391618,-0.00020277542960278616,1.3655863026749833,-0.00014261871296805673,1.6488686687272214,Transition,Klein
NGC2366,6.06,5236.744757999999,53.7,147.0,0.0020995383919035666,2.597638611649569,2.5708419755426717,2.621347524464799,2.5708419755426717,2.570880648264243,-3.867272157132007e-05,2.5709555324610127,-0.00011355691834102899,2.5710649646992647,-0.0002229891565930231,2.5709920400885613,-0.0001500645458896166,2.570967853956771,-0.0001258784140993896,0.2363044386992381,Peak,Klein
